goto,goto46,-0.4640162,0.02359996,-0.8855123,0.008412481,0.9997174,0.02223544,0.8857868,0.002868251,-0.4640836,11.59143,0.08574522,3.375997,1,0,0,0,0,0,0,0,0,
goto,goto48,0.160108,0.1775705,-0.9709964,-0.005675573,0.9838359,0.1789827,0.9870832,-0.0231456,0.1585278,3.758107,-0.1259317,3.809411,1,0,0,0,0,0,0,0,0,
goto,goto50,-0.6638772,-0.02929518,-0.7472676,-0.02641072,0.9995276,-0.01572109,0.7473751,0.009298997,-0.6643373,12.23129,0.08492184,0.991878,1,0,0,0,0,0,0,0,0,
goto,character1,-0.8193553,0,0.5732861,0,1,0,-0.5732861,0,-0.8193553,-4.671819,-0.1864872,-1.269692,1,0,0,0,0,0,0,0,0,
goto,character2,0.7514985,0,0.6597348,0,1,0,-0.6597348,0,0.7514985,-6.791867,0.1933669,-7.173932,1,0,0,0,0,0,0,0,0,
goto,character3,2.220446E-16,0,1,0,1,0,-1,0,2.220446E-16,-4.347932,0.08921947,-6.290934,1,0,0,0,0,0,0,0,0,
goto,character5,-0.04819615,-0.04125102,0.9979857,0,0.9991468,0.04129902,-0.9988379,0.001990454,-0.04815504,19.85042,-0.5418191,-4.526638,1,0,0,0,0,0,0,0,0,
goto,character6,0.946146,-0.04125102,0.3211013,0.03970289,0.9991468,0.01137055,-0.3212965,0.001990454,0.9469766,13.24035,-0.4852056,-9.724011,1,0,0,0,0,0,0,0,0,
goto,character7,-0.1714042,-0.04125102,-0.9843368,-0.009039225,0.9991468,-0.04029766,0.9851593,0.001990454,-0.1716308,11.2482,-0.4359968,-8.249913,1,0,0,0,0,0,0,0,0,
goto,character8,-0.8891661,0.09323925,0.4479846,0.05770465,0.9940522,-0.09235959,-0.4539317,-0.05627222,-0.8892578,13.52258,-0.4071707,-7.297204,1,0,0,0,0,0,0,0,0,
goto,character9,-0.9894115,0.00822483,-0.144904,0.01236127,0.9995407,-0.02766884,0.1446099,-0.02916707,-0.9890588,14.75583,-0.2200969,2.330449,1,0,0,0,0,0,0,0,0,
goto,character10,-0.6482155,-0.2163958,-0.7300613,-0.1516647,0.9762499,-0.1547062,0.7462,0.01044158,-0.6656399,12.92525,0.09163901,0.9122331,1,0,0,0,0,0,0,0,0,
goto,character11,-0.9274963,0.1222406,-0.3532817,0.08657928,0.9895732,0.1151037,0.3636684,0.07617141,-0.928409,3.067811,-0.3921253,1.47764,1,0,0,0,0,0,0,0,0,
goto,character12,-0.935113,0.0001896447,-0.3543496,-0.01428575,0.9991667,0.0382342,0.3540616,0.04081545,-0.9343311,-1.676443,-0.3537851,-2.814147,1,0,0,0,0,0,0,0,0,
smoke,smoke1,-0.2188815,-0.9751461,0.03436524,-0.05903606,0.04838955,0.9970824,-0.9739639,0.2162141,-0.06816036,12.7,0,-8.5,1,0,0,0,0,0,0,0,0,
camera,camara2,0.3378356,0,0.9412051,0,1,0,-0.9412051,0,0.3378356,10.10644,1.942757,-0.418245,1,0,0,0,0,0,0,0,0,
camera,camara3,0.3378356,0,0.9412051,0,1,0,-0.9412051,0,0.3378356,15.716,1.441029,2.639403,1,0,0,0,0,0,0,0,0,
camera,camera4,1,0,0,0,1,0,0,0,1,15.93688,1.501577,-8.202029,1,0,0,0,0,0,0,0,0,
camera,camera5,-0.8862849,0,0.4631405,0,1,0,-0.4631405,0,-0.8862849,5.58106,1.374754,-7.432858,1,0,0,0,0,0,0,0,0,
camera,camera1,-0.9913454,0,0.1312796,0,1,0,-0.1312796,0,-0.9913454,2.365239,1.969299,-2.564766,1,0,0,0,0,0,0,0,0,
camdetector,camara2,0.3378356,0,0.9412051,0,1,0,-0.9412051,0,0.3378356,8.237508,-0.001471195,1.910244,1,0,0,0,0,0,0,0,0,
camdetector,camara3,0.3378356,0,0.9412051,0,1,0,-0.9412051,0,0.3378356,18.07867,-0.6458527,0.7025241,1,0,0,0,0,0,0,0,0,
camdetector,camera4,0.9998075,0.01957044,-0.001371595,-0.01961844,0.9973611,-0.06990008,1.084202E-19,0.06991354,0.9975531,18.44782,-0.3249349,-7.129784,1,0,0,0,0,0,0,0,0,
camdetector,camera5,0.8919023,0,-0.4522281,0,1,0,0.4522281,0,0.8919023,5.888173,-0.3021138,-9.97409,1,0,0,0,0,0,0,0,0,
camdetector,camera1,-0.9913454,0,0.1312796,0,1,0,-0.1312796,0,-0.9913454,0.252391,-0.4351012,0.1348182,1,0,0,0,0,0,0,0,0,
reload,reload1,-0.4826884,0.03653488,-0.8750298,0.07547451,0.9971477,-1.339207E-15,0.872534,-0.06604245,-0.484069,-20.73166,-5,0.8629009,1,0,0,0,0,0,0,0,0,
reload,reload2,-1,0,1.224606E-16,0,1,0,-1.224606E-16,0,-1,8.237508,-0.001471195,1.910244,1,0,0,0,0,0,0,0,0,
reload,reload3,-0.2388916,0,0.9710463,0,1,0,-0.9710463,0,-0.2388916,18.07867,-0.6458527,0.7025241,1,0,0,0,0,0,0,0,0,
reload,reload4,0.427987,0,0.9037849,0,1,0,-0.9037849,0,0.427987,18.44782,-0.3235734,-7.129784,1,0,0,0,0,0,0,0,0,
reload,reload5,0.8527122,0,-0.5223811,0,1,0,0.5223811,0,0.8527122,5.888173,-0.3021138,-9.97409,1,0,0,0,0,0,0,0,0,
reload,reload6,-1,0,-1.898817E-15,0,1,0,1.898817E-15,0,-1,0.252391,-0.4351012,0.1348182,1,0,0,0,0,0,0,0,0,
reload,reload1_back,-0.484069,0,-0.8750298,0,1,0,0.8750298,0,-0.484069,-22.79475,-0.4556419,1.535132,1,0,0,0,0,0,0,0,0,
officers,reload1_1,-0.510253,-0.05618433,-0.8581872,-0.1094492,0.9939924,-4.857226E-17,0.8530315,0.09392793,-0.5133369,-21.85279,-0.5761387,0.4172058,1,0,0,0,0,0,0,0,0,
officers,reload1_2,-0.550471,-0.006030261,-0.8348325,0.0279376,0.9992808,-0.02563959,0.8343867,-0.03743707,-0.5499067,-20.30845,-0.259555,1.656531,1,0,0,0,0,0,0,0,0,
officers,reload1_3,-0.7652257,-0.006030261,-0.6437339,0.01948903,0.9992808,-0.03252808,0.643467,-0.03743707,-0.7645578,-20.24843,-0.5875818,-0.4501719,1,0,0,0,0,0,0,0,0,
officers,reload2_1,-0.9063078,0,-0.4226183,0,1,0,0.4226183,0,-0.9063078,8.623899,-0.001471195,0.8017998,1,0,0,0,0,0,0,0,0,
officers,reload2_2,-0.9659258,0,0.258819,0,1,0,-0.258819,0,-0.9659258,7.25136,-0.001471195,1.208113,1,0,0,0,0,0,0,0,0,
officers,reload2_3,-0.9659258,0,0.258819,0,1,0,-0.258819,0,-0.9659258,8.043177,-0.1025124,-0.06845489,1,0,0,0,0,0,0,0,0,
officers,reload3_1,0.572836,0.02913586,0.8191521,-0.05079683,0.998709,-4.232725E-16,-0.8180946,-0.04161033,0.5735765,17.23082,-0.6494161,1.355139,1,0,0,0,0,0,0,0,0,
officers,reload3_2,-0.5753357,-0.03003085,0.8173658,-0.01728562,0.999549,0.02455727,-0.8177347,-7.112366E-17,-0.5755954,16.89575,-0.7206063,-0.2622783,1,0,0,0,0,0,0,0,0,
officers,reload3_3,-0.004931327,-0.03003085,0.9995368,-0.0001481588,0.999549,0.03003048,-0.9999878,-1.040834E-17,-0.004933553,16.25249,-0.7230132,0.6510655,1,0,0,0,0,0,0,0,0,
officers,reload4_1,-0.258819,0,0.9659258,0,1,0,-0.9659258,0,-0.258819,17.17621,-0.3127998,-7.266704,1,0,0,0,0,0,0,0,0,
officers,reload4_2,0.7071068,0,0.7071068,0,1,0,-0.7071068,0,0.7071068,17.9261,-0.4013808,-5.968091,1,0,0,0,0,0,0,0,0,
officers,reload4_3,0.1736482,0,0.9848077,0,1,0,-0.9848077,0,0.1736482,16.65174,-0.3235734,-6.62312,1,0,0,0,0,0,0,0,0,
officers,reload5_1,0.8660254,0,0.5,0,1,0,-0.5,0,0.8660254,5.423038,-0.2362958,-9.064376,1,0,0,0,0,0,0,0,0,
officers,reload5_2,0.4226183,0,-0.9063078,0,1,0,0.9063078,0,0.4226183,6.709999,-0.327768,-10.0571,1,0,0,0,0,0,0,0,0,
officers,reload5_3,0.7660444,0,-0.6427876,0,1,0,0.6427876,0,0.7660444,7.307364,-0.3408698,-9.068949,1,0,0,0,0,0,0,0,0,
officers,reload6_1,-0.8660254,0,0.5,0,1,0,-0.5,0,-0.8660254,-0.4312936,-0.4351012,-1.01476,1,0,0,0,0,0,0,0,0,
officers,reload6_2,-0.8660254,0,-0.5,0,1,0,0.5,0,-0.8660254,1.04993,-0.4351012,-0.972011,1,0,0,0,0,0,0,0,0,
officers,reload6_3,-0.5735765,0,-0.8191521,0,1,0,0.8191521,0,-0.5735765,1.228106,-0.4351012,-1.840945,1,0,0,0,0,0,0,0,0,
heaters,locator4,1,0,0,0,1,0,0,0,1,12.7,-0.2,-8.5,1,0,0,0,0,0,0,0,0,
heaters_p,locator4,0.9563047,0,-0.2923717,0,1,0,0.2923717,0,0.9563047,12.7,-0.2,-8.5,1,0,0,0,0,0,0,0,0,
sound,torch01,1,0,0,0,1,0,0,0,1,-4.445554,2.052508,-1.998407,1,0,0,0,0,0,0,0,0,
sound,torch02,1,0,0,0,1,0,0,0,1,-7.84162,2.101786,-4.909245,1,0,0,0,0,0,0,0,0,
sound,nightinsects01,1,0,0,0,1,0,0,0,1,-0.9205016,1.740214,-1.148458,1,0,0,0,0,0,0,0,0,
sound,nightinsects02,1,0,0,0,1,0,0,0,1,5.237852,1.376262,-9.183687,1,0,0,0,0,0,0,0,0,
sound,nightinsects03,1,0,0,0,1,0,0,0,1,12.3924,1.883992,1.646721,1,0,0,0,0,0,0,0,0,
sound,nightinsects04,1,0,0,0,1,0,0,0,1,18.40716,1.62488,-2.731905,1,0,0,0,0,0,0,0,0,
sound,fireplace01,1,0,0,0,1,0,0,0,1,12.7,-0.2,-8.5,1,0,0,0,0,0,0,0,0,
randitem,randitem1,0.9544433,0,0.2983924,0,1,0,-0.2983924,0,0.9544433,20.45076,-0.3049392,2.437654,1,0,0,0,0,0,0,0,0,
